name,line,season no.,episode no.,episode name
Morty,Huh. How ‘bout that?,3,6,Rest and Ricklaxation
Rick,"Sorry, tiny American Psycho,  time to take the opposite of your medicine.",3,6,Rest and Ricklaxation
Morty,Do what you got to do.,3,6,Rest and Ricklaxation
Morty,Oh! Ow! Ahh! ,3,6,Rest and Ricklaxation
Jessica,"So, how do you feel, Morty?",3,6,Rest and Ricklaxation
Morty,"Ah, geez. I’m miserable.",3,6,Rest and Ricklaxation
Rick,Am I good or what?,3,6,Rest and Ricklaxation
Morty,"I guess it’s worth it, though, to know how much you care.",3,6,Rest and Ricklaxation
Jessica,"Care? Me? Morty, I’m fine with you. I only did this for him. ",3,6,Rest and Ricklaxation
Rick,"You lying bitch. She kept coming to our house, Morty, and kept asking me. ""Did did d-did you get a new Morty yet?""",3,6,Rest and Ricklaxation
Jessica,Because you kept drunk dialing me and crying about it.,3,6,Rest and Ricklaxation
Rick,I wasn’t crying!,3,6,Rest and Ricklaxation
Morty,"Jacquelyn, I I-I-I wasn’t who I said I was.",3,6,Rest and Ricklaxation
Jacquelyn,You weren’t a 14-year-old boy from the Midwest who ran away from his family and capitalized on his lack of conscience by becoming a stock broker?,3,6,Rest and Ricklaxation
Morty,"Oh. I guess I was pretty up front about that, wasn’t I?",3,6,Rest and Ricklaxation
Jacquelyn,You were up front about everything. You were my soul mate.,3,6,Rest and Ricklaxation
Morty,"Well No-Not anymore. I’ll, um Y-You can keep the apartment, and and and, uh the drones.",3,6,Rest and Ricklaxation
Rick,She can’t keep the drones. They turn into a little Voltron robot. They’re awesome.,3,6,Rest and Ricklaxation
Rick,You can’t keep the drones.,3,6,Rest and Ricklaxation
Girl 1,"So, how was your date with Brad?",3,6,Rest and Ricklaxation
Jessica,It wasn’t a date. We were just having lunch.,3,6,Rest and Ricklaxation
Girl 2,"You guys are getting back together, aren’t you?",3,6,Rest and Ricklaxation
Morty,,3,6,Rest and Ricklaxation
Rick," Morty, I need your help on an adventure. Eh, ""need"" is a strong word. We need door stops, but a brick would work, too.",3,6,Rest and Ricklaxation
Morty,Okay.,3,6,Rest and Ricklaxation
Jessica,Morty.,3,6,Rest and Ricklaxation
Morty,,3,6,Rest and Ricklaxation
Jessica,Good to have you back.,3,6,Rest and Ricklaxation
Girl 1,"Have you ever been peed on before? Oh, my God. Yum.",3,6,Rest and Ricklaxation
Credits song,"Hey, did you ever want to hold a terrifold? I got one right here Grab my terri-flap Squeeze it Grab it, squeeze it Tug on my terri-flap Hey, I want to take you to The terrifold dance Wanna come with me? You can grab my holdie-folds Squeeze ‘em tight You son of a bitch. Suck my holdie-flappy folds Lick my flappy foldie-holes My terri-flaps in your mouth Suck my flaps, you piece of shit. Whoo!",3,6,Rest and Ricklaxation
Man,"Although only a handful of moon towers remain today, they were popular in the late 19th century. An entire town could be illuminated by...  What the hell is this? ",3,6,Rest and Ricklaxation
Stacey,Sea Cucumber! Sea Cucumber!!,3,6,Rest and Ricklaxation
